JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19471024;0;gs07r2b51;2700000;1897084;2001000;0.071932;1.000000;1917180489224.648438;205.020781;0.064380;37.639620;964.983566;13.926951;698.890498;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093002;11;19-04-2025 22:03:22
19471024;0;gs07r2b51;2700000;1896132;2001000;0.072638;1.000000;2135449208870.010498;205.585315;0.001057;37.417702;865.618617;13.967079;698.747561;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093012;22;19-04-2025 22:03:32
19471024;0;gs07r2b51;2700000;1894554;2001000;0.073100;1.000000;4271792039603.976562;205.766999;0.000529;37.319373;866.304380;13.980885;698.649341;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093034;43;19-04-2025 22:03:54
19471024;0;gs07r2b51;2690000;1892754;2001000;0.075385;1.000000;4274658925172.128418;205.449806;0.000529;37.619305;862.916269;13.970034;698.659152;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093054;63;19-04-2025 22:04:14
19471024;0;gs07r2b51;2699464;1893260;2001000;0.073508;1.000000;4271093150804.744141;206.040952;0.000531;37.243503;862.783868;14.008428;698.671358;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093075;84;19-04-2025 22:04:35
19471024;0;gs07r2b51;2699642;1892370;2001000;0.073798;1.000000;4270161525483.096191;205.916541;0.000529;37.273195;909.735101;13.993433;698.628498;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093096;105;19-04-2025 22:04:56
19471024;0;gs07r2b51;2694107;1892796;2001000;0.074677;1.000000;4274805138426.662109;205.912087;0.000531;37.457553;873.501500;13.995033;698.678593;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;1;8;1745093116;125;19-04-2025 22:05:16
19471024;1;gs07r2b51;2770000;1973325;2001000;1.001317;1.000000;2159434506454.243164;215.659535;0.010914;0.000000;886.221390;14.467220;698.685613;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745093182;33;19-04-2025 22:06:22
19471024;1;gs07r2b51;2770000;1976900;2001000;1.201520;1.000000;2610950112046.557617;217.303961;0.000452;0.002685;814.082298;14.526898;698.672657;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745093193;44;19-04-2025 22:06:33
19471024;1;gs07r2b51;2770000;1975800;2001000;1.101318;1.000000;2388197721480.754883;216.849039;0.000490;0.293046;888.409806;14.519105;698.740555;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745093204;55;19-04-2025 22:06:44
