NODENAME;JOBID;STEPID;USERID;GROUPID;JOBNAME;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;CPU-GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DP_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC
gs07r2b09;19471024;0;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2710000;1901309;2001000;143.622215;1.000000;29470471537408.000000;205.194381;0.016077;37.478753;912.141510;13.582569;698.844715;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs07r2b09;19471024;1;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2780000;1977676;2001000;109.297527;1.000000;23513470144640.000000;215.132682;0.010165;0.031678;915.654495;14.056797;699.142608;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs07r2b09;19471024;2;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2933214;1983783;2001000;93.097143;1.000000;18285506942144.000000;196.413191;0.002940;4.108204;907.574856;13.450363;699.674689;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs07r2b09;19471024;3;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2930000;2069535;2001000;99.139287;1.000000;17497505234240.000000;176.494161;0.002764;1.209977;908.869742;12.671518;698.706659;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs07r2b09;19471024;4;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2960000;2312200;2001000;125.222862;1.000000;16377622424832.000000;130.787798;0.001259;3.124376;909.827764;10.873797;697.917138;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs07r2b09;19471024;5;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2981071;2390282;2001000;217.301110;1.000000;21380060337664.000000;98.389099;0.001634;8.930951;862.772028;9.777882;665.603018;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
