JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19471004;0;gs10r3b67;2820000;980657;2001000;1.001517;1.000000;797948299031.065552;79.673980;0.022467;47.327532;887.167345;9.309052;698.608454;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088664;32;19-04-2025 20:51:04
19471004;0;gs10r3b67;2820000;974016;2001000;1.101919;1.000000;871015461657.424438;79.045361;0.000996;47.001079;868.785849;9.298498;698.593042;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088675;43;19-04-2025 20:51:15
19471004;0;gs10r3b67;2820000;983160;2001000;1.101518;1.000000;878761108275.681519;79.777252;0.000974;47.674541;795.835004;9.340685;698.723734;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088686;54;19-04-2025 20:51:26
19471004;0;gs10r3b67;2820000;972621;2001000;1.101519;1.000000;870884299027.558838;79.062158;0.001045;46.910448;889.174898;9.311236;698.607908;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088697;65;19-04-2025 20:51:37
19471004;0;gs10r3b67;2819821;977199;2001000;1.101519;1.000000;877226347119.072876;79.637913;0.000975;47.639224;873.919140;9.314995;698.593429;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088709;77;19-04-2025 20:51:49
19471004;0;gs10r3b67;2820000;973516;2001000;1.201420;1.000000;949515879566.665894;79.032795;0.000954;47.030410;865.751372;9.301720;698.809720;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088720;88;19-04-2025 20:52:00
19471004;0;gs10r3b67;2820000;970704;2001000;1.101519;1.000000;875288987992.466553;79.462032;0.000991;47.642538;789.614700;9.327557;698.526594;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088731;99;19-04-2025 20:52:11
19471004;0;gs10r3b67;2818571;981319;2001000;1.101519;1.000000;874062895457.653687;79.350723;0.001027;47.203239;877.803142;9.326786;698.651000;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088742;110;19-04-2025 20:52:22
19471004;0;gs10r3b67;2820000;970048;2001000;1.101418;1.000000;867865971724.632446;78.795304;0.000992;47.282275;878.627504;9.270940;698.712950;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088753;121;19-04-2025 20:52:33
19471004;0;gs10r3b67;2810000;973464;2001000;1.101519;1.000000;874352322606.591309;79.376998;0.001025;47.763618;876.309840;9.297529;698.607886;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088765;133;19-04-2025 20:52:45
19471004;0;gs10r3b67;2820000;972142;2001000;1.201420;1.000000;951839881142.555420;79.226232;0.000909;47.103845;795.129114;9.316938;698.729905;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088776;144;19-04-2025 20:52:56
19471004;0;gs10r3b67;2820000;965953;2001000;1.101519;1.000000;874775994113.533081;79.415461;0.001046;47.554371;860.239206;9.317045;698.615854;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745088787;155;19-04-2025 20:53:07
19471004;1;gs10r3b67;2870000;1024108;2001000;0.098209;1.000000;985674884447.100098;104.546958;0.031430;10.873213;952.336319;10.383001;698.973543;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;48;1745088820;11;19-04-2025 20:53:40
19471004;1;gs10r3b67;2880178;999035;2001000;0.099953;1.000000;1098557802837.359253;104.673729;0.000507;10.724243;825.678769;10.386296;698.710637;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;48;1745088832;23;19-04-2025 20:53:52
19471004;1;gs10r3b67;2879821;1007935;2001000;0.104222;1.000000;2197316404339.694580;103.856997;0.000258;11.471392;870.977043;10.351590;698.767124;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;48;1745088853;44;19-04-2025 20:54:13
19471004;1;gs10r3b67;2880000;995023;2001000;0.103444;1.000000;2196648149397.819092;104.606442;0.000260;10.699230;837.491887;10.390804;698.709013;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;48;1745088874;65;19-04-2025 20:54:34
19471004;1;gs10r3b67;2880178;988010;2001000;0.102687;1.000000;2195779222510.973633;104.819285;0.000261;10.446323;883.500172;10.408853;698.761909;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;48;1745088895;85;19-04-2025 20:54:55
19471004;2;gs10r3b67;2820000;1337684;2001000;0.095121;1.000000;639359303077.586792;67.215022;0.007412;8.827338;855.067766;8.899582;700.634266;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;114;1745088930;11;19-04-2025 20:55:30
19471004;2;gs10r3b67;2800000;1371209;2001000;0.097165;1.000000;716119418509.031250;67.001169;0.000116;9.084646;878.844101;8.906018;698.900066;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;114;1745088942;23;19-04-2025 20:55:42
19471004;2;gs10r3b67;2809821;1351902;2001000;0.099760;1.000000;1433001890172.173340;66.811835;0.000059;9.393837;801.494839;8.902379;698.846874;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;114;1745088964;44;19-04-2025 20:56:04
19471004;2;gs10r3b67;2810000;1332951;2001000;0.101035;1.000000;1431969021838.000732;66.854072;0.000060;9.395998;863.421507;8.911144;698.665878;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;114;1745088985;66;19-04-2025 20:56:25
19471004;2;gs10r3b67;2800000;1403883;2001000;0.102333;1.000000;1433491219346.048096;65.458294;0.000058;11.145298;865.187554;8.835608;698.971205;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;114;1745089007;88;19-04-2025 20:56:47
19471004;3;gs10r3b67;2780000;1487326;2001000;0.096506;1.000000;601196328064.000000;60.481780;0.003845;7.875013;792.675704;8.554747;701.262812;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;90;1745089033;12;19-04-2025 20:57:13
19471004;3;gs10r3b67;2769821;1483997;2001000;0.097974;1.000000;664807215104.000000;60.584985;0.000063;7.320294;901.218567;8.574402;698.833117;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;90;1745089044;23;19-04-2025 20:57:24
19471004;3;gs10r3b67;2774821;1468685;2001000;0.098259;1.000000;1329620889344.000000;60.141162;0.000031;7.730432;879.656649;8.561198;698.432258;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;90;1745089067;46;19-04-2025 20:57:47
19471004;3;gs10r3b67;2780000;1492501;2001000;0.102259;1.000000;1330906648832.000000;59.702380;0.000031;8.898077;842.719758;8.534343;698.777531;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;90;1745089090;68;19-04-2025 20:58:10
19471004;4;gs10r3b67;2900000;1782394;2001000;1.001219;1.000000;404351220288.000000;40.385884;0.000199;7.237583;874.175106;7.607487;697.449194;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089156;32;19-04-2025 20:59:16
19471004;4;gs10r3b67;2900000;1775295;2001000;1.101621;1.000000;447287598144.000000;40.602675;0.000009;6.594654;807.299153;7.607831;696.763058;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089167;43;19-04-2025 20:59:27
19471004;4;gs10r3b67;2900000;1771871;2001000;1.101421;1.000000;447222130688.000000;40.604104;0.000009;6.435315;917.249444;7.638995;696.645255;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089178;54;19-04-2025 20:59:38
19471004;4;gs10r3b67;2900000;1777667;2001000;1.101319;1.000000;448840348352.000000;40.754814;0.000009;6.345435;874.620205;7.658429;698.036746;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089189;65;19-04-2025 20:59:49
19471004;4;gs10r3b67;2900000;1775150;2001000;1.101420;1.000000;446324704064.000000;40.522647;0.000009;6.677769;827.550588;7.628375;696.756215;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089200;76;19-04-2025 21:00:00
19471004;4;gs10r3b67;2900000;1793744;2001000;1.101421;1.000000;443337110272.000000;40.251376;0.000009;7.476179;787.790227;7.583555;697.954848;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089211;87;19-04-2025 21:00:11
19471004;4;gs10r3b67;2900000;1776847;2001000;1.101321;1.000000;443892227520.000000;40.305436;0.000009;7.097567;876.970111;7.608331;696.647787;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089222;98;19-04-2025 21:00:22
19471004;4;gs10r3b67;2900000;1775540;2001000;1.101421;1.000000;448146232896.000000;40.688005;0.000009;6.508282;886.778443;7.626018;696.948906;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089233;109;19-04-2025 21:00:33
19471004;4;gs10r3b67;2900000;1768794;2001000;1.101218;1.000000;454840454720.000000;41.303387;0.000009;5.082551;853.276503;7.644823;697.712747;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089244;120;19-04-2025 21:00:44
19471004;5;gs10r3b67;2900000;2039644;2001000;1.001217;1.000000;802635537856.000000;80.165984;0.000000;1.232198;856.321172;9.317042;697.876487;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089288;31;19-04-2025 21:01:28
19471004;5;gs10r3b67;2900000;2048806;2001000;1.001517;1.000000;792671239424.000000;79.147042;0.000000;0.314078;874.226324;9.306608;697.686861;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089298;41;19-04-2025 21:01:38
19471004;5;gs10r3b67;2900000;2062159;2001000;1.001217;1.000000;786290436608.000000;78.533461;0.000000;0.406055;867.871314;9.284812;698.114040;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089308;51;19-04-2025 21:01:48
19471004;5;gs10r3b67;2900000;2083026;2001000;1.001217;1.000000;756214724352.000000;75.529538;0.000000;0.238897;863.436225;9.125442;697.760897;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089318;61;19-04-2025 21:01:58
19471004;5;gs10r3b67;2900000;2069497;2001000;1.001217;1.000000;774809793088.000000;77.386800;0.000000;0.581095;778.737077;9.221497;698.342933;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089328;71;19-04-2025 21:02:08
19471004;5;gs10r3b67;2900000;2065139;2001000;1.001317;1.000000;778241702080.000000;77.721811;0.000000;0.455033;862.788807;9.237800;697.561128;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089338;81;19-04-2025 21:02:18
19471004;5;gs10r3b67;2900000;2068065;2001000;1.001317;1.000000;779490852608.000000;77.846561;0.000000;0.332757;846.218430;9.252454;698.282663;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089348;91;19-04-2025 21:02:28
19471004;5;gs10r3b67;2900000;2074865;2001000;1.001217;1.000000;771015175168.000000;77.007799;0.000000;0.299516;862.481460;9.223196;697.995449;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089358;101;19-04-2025 21:02:38
19471004;5;gs10r3b67;2900000;2079555;2001000;1.001317;1.000000;765550123968.000000;76.454322;0.000000;0.308637;832.672970;9.200452;697.852748;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089368;111;19-04-2025 21:02:48
19471004;5;gs10r3b67;2900000;2079191;2001000;1.001117;1.000000;762832177280.000000;76.198112;0.000000;0.536320;899.898903;9.198553;697.550093;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089378;121;19-04-2025 21:02:58
19471004;5;gs10r3b67;2900000;2078027;2001000;1.001217;1.000000;762126546816.000000;76.120017;0.000000;0.524900;887.864169;9.184399;697.546167;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089388;131;19-04-2025 21:03:08
19471004;5;gs10r3b67;2900000;2085142;2001000;1.001217;1.000000;766010124224.000000;76.507895;0.000000;0.298681;899.815335;9.183168;698.727015;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089398;141;19-04-2025 21:03:18
19471004;5;gs10r3b67;2900000;2081474;2001000;1.001217;1.000000;765271766016.000000;76.434156;0.000000;0.308606;789.156297;9.204464;697.791638;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089408;151;19-04-2025 21:03:28
19471004;5;gs10r3b67;2900000;2076272;2001000;1.001217;1.000000;764616279168.000000;76.368687;0.000000;0.248678;871.222722;9.176009;697.586474;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089418;161;19-04-2025 21:03:38
19471004;5;gs10r3b67;2900000;2083809;2001000;1.001317;1.000000;766352503168.000000;76.534454;0.000000;0.274163;901.043326;9.213269;698.208529;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745089428;171;19-04-2025 21:03:48
