NODENAME;JOBID;STEPID;USERID;GROUPID;JOBNAME;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;CPU-GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DP_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC
gs24r3b48;19471021;0;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2550000;1856694;2001000;183.016154;1.000000;38962490702144.000000;212.890993;0.040408;37.048487;887.208244;14.111524;697.865963;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs24r3b48;19471021;1;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2660000;1907323;2001000;147.318619;1.000000;32471823500160.000000;220.419006;0.008752;0.065797;902.282827;14.472909;696.722795;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs24r3b48;19471021;2;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2980000;2116149;2001000;141.200592;1.000000;15393764772288.000000;109.020540;0.003179;11.865505;878.528141;10.491939;696.447092;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs24r3b48;19471021;3;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2783928;1976852;2001000;138.891533;1.000000;25666453222208.000000;184.794945;0.001517;48899765397.863304;895.460848;13.324772;699.228580;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs24r3b48;19471021;4;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2980000;2366268;2001000;242.298303;1.000000;11088976299840.000000;45.765803;0.001540;80.036711;810.041765;7.760818;651.153939;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs24r3b48;19471021;5;nct01043; ;lu-mz;nct_321; ;monitoring;0.000000;2980000;2474561;2001000;912.196703;1.000000;28876090404480.000000;31.655552;0.001519;132.106657;769.513921;7.264720;618.853200;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
