JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19566140;0;gs03r3b62;2960000;2243493;2001000;1.001323;1.000000;3867933417070.082031;386.282136;0.022120;6.732650;964.219851;21.552420;698.485859;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168123;32;20-04-2025 18:55:23
19566140;0;gs03r3b62;2960000;2239703;2001000;1.101926;1.000000;4259609980435.402832;386.560544;0.001011;6.660244;920.081817;21.551248;698.531470;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168135;44;20-04-2025 18:55:35
19566140;0;gs03r3b62;2960000;2230675;2001000;1.201528;1.000000;4642182420769.726562;386.356542;0.000962;7.186085;955.317649;21.558751;698.573636;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168146;55;20-04-2025 18:55:46
19566140;0;gs03r3b62;2960000;2236215;2001000;1.101426;1.000000;4257589976697.094238;386.552627;0.000998;6.658222;987.452263;21.564685;698.632384;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168157;66;20-04-2025 18:55:57
19566140;0;gs03r3b62;2960000;2229167;2001000;1.101526;1.000000;4258776665774.147461;386.625231;0.000997;6.918409;929.825157;21.572516;698.598879;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168168;77;20-04-2025 18:56:08
19566140;0;gs03r3b62;2960000;2236805;2001000;1.101426;1.000000;4253985167831.940918;386.225341;0.000990;6.490637;912.799565;21.567621;698.428835;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168179;88;20-04-2025 18:56:19
19566140;0;gs03r3b62;2960000;2232123;2001000;1.101626;1.000000;4260652810114.025391;386.760477;0.000998;6.613837;976.183562;21.578919;698.663584;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168190;99;20-04-2025 18:56:30
19566140;0;gs03r3b62;2940000;2214851;2001000;1.101526;1.000000;4254582288050.650879;386.244452;0.001017;7.733710;927.062716;21.549107;698.564358;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168202;111;20-04-2025 18:56:42
19566140;0;gs03r3b62;2960000;2229341;2001000;1.201328;1.000000;4645750923905.231445;386.717942;0.000959;6.710011;919.255274;21.562358;698.626486;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168213;122;20-04-2025 18:56:53
19566140;0;gs03r3b62;2960000;2230955;2001000;1.101626;1.000000;4258425271838.442383;386.558237;0.000997;6.546858;959.973704;21.569743;698.504985;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745168224;133;20-04-2025 18:57:04
