JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19566145;0;gs03r3b62;2700000;1931042;2001000;1.001324;1.000000;3445577967469.326660;344.102102;0.022075;9.648769;951.102056;20.219544;698.631681;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170157;32;20-04-2025 19:29:17
19566145;0;gs03r3b62;2720000;1938312;2001000;1.101527;1.000000;3819283488815.266113;346.726365;0.001008;8.256426;942.992939;20.285089;698.748363;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170168;43;20-04-2025 19:29:28
19566145;0;gs03r3b62;2700000;1929644;2001000;1.101526;1.000000;3833071865687.652832;347.978180;0.001008;8.820205;873.325880;20.350760;698.784256;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170179;54;20-04-2025 19:29:39
19566145;0;gs03r3b62;2700000;1929265;2001000;1.101526;1.000000;3805071672499.946289;345.436361;0.001008;9.555353;960.256502;20.303322;698.573998;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170190;65;20-04-2025 19:29:50
19566145;0;gs03r3b62;2720000;1935132;2001000;1.101526;1.000000;3820653525164.506836;346.850899;0.001007;8.447290;960.337848;20.332669;698.658772;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170202;76;20-04-2025 19:30:02
19566145;0;gs03r3b62;2720000;1935203;2001000;1.101426;1.000000;3812678683656.008301;346.158374;0.001008;8.594348;931.286538;20.327927;698.644105;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170213;87;20-04-2025 19:30:13
19566145;0;gs03r3b62;2700000;1926900;2001000;1.101426;1.000000;3818647450578.840820;346.700224;0.001008;9.495746;934.626765;20.349796;698.613118;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170224;98;20-04-2025 19:30:24
19566145;0;gs03r3b62;2718571;1933590;2001000;1.101527;1.000000;3812038435627.394043;346.068668;0.001008;8.611061;965.745993;20.303847;698.509245;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170235;109;20-04-2025 19:30:35
19566145;0;gs03r3b62;2720000;1934757;2001000;1.101226;1.000000;3843947459965.827148;349.060693;0.001007;7.971494;955.889077;20.414381;698.779254;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170246;120;20-04-2025 19:30:46
19566145;0;gs03r3b62;2720000;1934331;2001000;1.101526;1.000000;3842255721138.202148;348.812172;0.001008;8.063865;859.938810;20.391360;698.649348;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745170257;131;20-04-2025 19:30:57
