NODENAME;JOBID;STEPID;USERID;GROUPID;JOBNAME;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;CPU-GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DP_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC
gs15r3b38;19488971;0;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2420000;1760524;2001000;205.099771;1.000000;44781097952384.000000;218.338118;0.019773;38.388742;808.845948;13.647791;615.470092;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs15r3b38;19488971;1;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2220000;1699662;2001000;115.702162;1.000000;25828003317696.000000;223.228355;0.011198;21.246535;806.727554;14.665224;613.400274;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs15r3b38;19488971;2;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2910000;1341161;2001000;121.750299;1.000000;18063934495424.000000;148.368707;0.005656;10.514883;810.482644;11.738971;616.914730;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs15r3b38;19488971;3;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2890000;1397700;2001000;128.653425;1.000000;16872884091968.000000;131.149902;0.001936;6.906916;798.484036;10.976459;614.553585;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs15r3b38;19488971;4;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2903571;1884303;2001000;213.295047;1.000000;15880353265728.000000;74.452518;0.001603;2.908192;798.394591;8.589002;622.011349;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gs15r3b38;19488971;5;nct01043; ;sp-mz;nct_321; ;monitoring;0.000000;2959642;2026944;2001000;505.667529;1.000000;53142734244992.000000;105.094219;0.001564;0.901838;798.682004;9.963022;618.866010;1;1;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
