JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19488971;0;gs15r3b36;2518035;1830645;2001000;0.068158;1.000000;1793291138918.352051;186.602487;0.009612;53.980384;983.095914;13.180414;698.753161;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107796;30;20-04-2025 02:09:56
19488971;0;gs15r3b36;2510000;1824530;2001000;2.397855;1.000000;4449282877554.431641;185.552616;0.000932;54.091407;928.970312;13.158128;698.737922;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107809;42;20-04-2025 02:10:09
19488971;0;gs15r3b36;2510000;1819694;2001000;1.144876;1.000000;4217969394957.924316;184.210704;0.000479;54.386468;893.663053;13.134453;698.624244;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107832;65;20-04-2025 02:10:32
19488971;0;gs15r3b36;2506428;1812600;2001000;1.138726;1.000000;4130476647878.696777;181.363915;0.000482;55.103171;904.815438;13.101495;698.694465;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107854;88;20-04-2025 02:10:54
19488971;0;gs15r3b36;2508750;1816410;2001000;1.145226;1.000000;4206451928267.040039;183.651560;0.000480;54.647732;939.444981;13.162496;698.740172;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107877;111;20-04-2025 02:11:17
19488971;0;gs15r3b36;2490000;1815220;2001000;1.135276;1.000000;4149709170914.452148;182.762121;0.000501;54.908688;909.983259;13.149193;698.681436;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107900;134;20-04-2025 02:11:40
19488971;0;gs15r3b36;2490000;1807998;2001000;1.130126;1.000000;4061597454783.542480;179.696665;0.000482;55.602871;909.132831;13.096014;698.668098;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107923;156;20-04-2025 02:12:03
19488971;0;gs15r3b36;2510000;1824867;2001000;1.153377;1.000000;4315323652493.985352;187.073503;0.000481;53.606421;930.937036;13.235180;698.695449;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107946;179;20-04-2025 02:12:26
19488971;0;gs15r3b36;2510000;1820816;2001000;1.146976;1.000000;4266205878010.247559;185.976192;0.000482;53.857804;897.848155;13.246231;698.704146;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745107969;202;20-04-2025 02:12:49
19488971;1;gs15r3b36;2493571;1813439;2001000;0.038362;1.000000;2473178539295.690918;270.878604;0.033250;11.205597;936.764324;16.727694;700.367229;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745107994;11;20-04-2025 02:13:14
19488971;1;gs15r3b36;2490000;1807913;2001000;0.038545;1.000000;2742175321432.780273;270.505307;0.000496;11.240678;935.718356;16.735244;698.714102;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745108005;22;20-04-2025 02:13:25
19488971;1;gs15r3b36;2490000;1808214;2001000;0.040100;1.000000;5488544854957.063477;270.498696;0.000267;11.141388;940.452824;16.757817;698.823881;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745108025;42;20-04-2025 02:13:45
19488971;1;gs15r3b36;2490000;1807869;2001000;0.040197;1.000000;5479958438957.221680;269.424879;0.000267;11.517395;931.851951;16.723847;698.776900;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745108046;62;20-04-2025 02:14:06
19488971;1;gs15r3b36;2490000;1807215;2001000;0.040206;1.000000;5467113193326.990234;268.199905;0.000266;12.009094;932.217226;16.684971;698.850698;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745108066;82;20-04-2025 02:14:26
19488971;1;gs15r3b36;2490000;1806585;2001000;0.039889;1.000000;5478686723124.365234;270.372610;0.000268;11.227737;890.691909;16.769961;698.721310;56;56;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;15;1745108086;103;20-04-2025 02:14:46
19488971;2;gs15r3b36;2918571;1812054;2001000;1.043925;1.000000;1566997776034.256592;150.106313;0.002860;20.739405;926.774454;12.267892;697.100858;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108141;30;20-04-2025 02:15:41
19488971;2;gs15r3b36;2918928;1815615;2001000;1.254029;1.000000;1876699344438.994385;149.653596;0.000103;21.114458;996.265876;12.239320;697.799249;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108154;43;20-04-2025 02:15:54
19488971;2;gs15r3b36;2919642;1810987;2001000;1.154977;1.000000;3448374525098.345703;149.283313;0.000055;21.140454;883.129575;12.216381;697.045265;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108177;66;20-04-2025 02:16:17
19488971;2;gs15r3b36;2918571;1816849;2001000;1.154578;1.000000;3441543791224.990723;149.039021;0.000055;21.321026;912.604959;12.213953;697.492599;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108200;89;20-04-2025 02:16:40
19488971;2;gs15r3b36;2918571;1816555;2001000;1.152977;1.000000;3447251430264.140625;149.493484;0.000056;20.984469;924.496249;12.213411;697.857248;14;14;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108223;112;20-04-2025 02:17:03
19488971;3;gs15r3b36;2920000;1901854;2001000;0.042643;1.000000;1204946272000.000000;131.426514;0.004249;19.062873;928.977435;11.378302;700.990325;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108248;11;20-04-2025 02:17:28
19488971;3;gs15r3b36;2920000;1863481;2001000;0.043098;1.000000;1338913623424.000000;131.082860;0.000065;18.015496;901.622184;11.386180;695.459428;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108259;21;20-04-2025 02:17:39
19488971;3;gs15r3b36;2920000;1874375;2001000;0.044231;1.000000;2676807204608.000000;130.994517;0.000034;18.592730;905.856361;11.382339;696.808586;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108279;42;20-04-2025 02:17:59
19488971;3;gs15r3b36;2920000;1868645;2001000;0.044137;1.000000;2680728947008.000000;130.617667;0.000034;18.883370;913.865773;11.358623;696.128669;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108300;62;20-04-2025 02:18:20
19488971;3;gs15r3b36;2920000;1870995;2001000;0.043424;1.000000;2678305642368.000000;131.790289;0.000034;18.297089;905.176784;11.406124;697.129142;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108320;82;20-04-2025 02:18:40
19488971;3;gs15r3b36;2920000;1876497;2001000;0.043608;1.000000;2677535140928.000000;130.360307;0.000046;19.108924;896.975909;11.341408;696.829731;8;8;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;2147483647;0;12;1745108358;120;20-04-2025 02:19:18
19488971;4;gs15r3b36;2920714;2269582;2001000;1.001224;1.000000;744309722944.000000;74.339943;0.000199;14.555931;923.185859;8.991108;698.197157;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108404;32;20-04-2025 02:20:04
19488971;4;gs15r3b36;2919642;2269851;2001000;1.101426;1.000000;819953938880.000000;74.444760;0.000009;14.126212;917.377836;8.991979;698.638190;2;2;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745108415;43;20-04-2025 02:20:15
