JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
19587862;0;gs03r3b67;2630000;1892814;2001000;1.001424;1.000000;3511059157340.562988;350.606512;0.022106;9.616675;922.814144;18.734843;698.682872;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189836;32;21-04-2025 00:57:16
19587862;0;gs03r3b67;2630000;1895925;2001000;1.101825;1.000000;3857056798535.871094;350.060713;0.001011;9.458526;925.428909;18.697469;698.531838;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189847;43;21-04-2025 00:57:27
19587862;0;gs03r3b67;2630000;1892947;2001000;1.101525;1.000000;3841512889361.000488;348.744957;0.001011;9.947454;919.830871;18.669528;698.703717;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189858;54;21-04-2025 00:57:38
19587862;0;gs03r3b67;2630000;1893037;2001000;1.101425;1.000000;3824517217561.238281;347.233527;0.001011;10.026916;920.731060;18.618153;698.600430;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189869;65;21-04-2025 00:57:49
19587862;0;gs03r3b67;2630000;1894426;2001000;1.101225;1.000000;3845381069437.917969;349.191193;0.001011;9.834631;842.639348;18.698529;698.787277;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189880;76;21-04-2025 00:58:00
19587862;0;gs03r3b67;2619821;1892464;2001000;1.101525;1.000000;3837991675059.596680;348.425290;0.001010;10.015131;925.872767;18.671288;698.757442;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189891;87;21-04-2025 00:58:11
19587862;0;gs03r3b67;2616607;1891929;2001000;1.101525;1.000000;3858255135101.442383;350.264841;0.001011;9.727582;929.676954;18.746694;698.676021;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189902;98;21-04-2025 00:58:22
19587862;0;gs03r3b67;2630000;1893828;2001000;1.101425;1.000000;3823007566485.746094;347.096463;0.001011;10.095729;930.884542;18.640754;698.553699;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189913;109;21-04-2025 00:58:33
19587862;0;gs03r3b67;2630000;1894543;2001000;1.101425;1.000000;3827762847146.327637;347.528234;0.001011;9.775517;936.788342;18.664713;698.681405;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189924;120;21-04-2025 00:58:44
19587862;0;gs03r3b67;2630000;1894967;2001000;1.101325;1.000000;3850686329259.094238;349.641203;0.001010;9.526323;943.846917;18.736828;698.507939;112;112;0.000000;0;0;0;0;0;0;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1745189935;131;21-04-2025 00:58:55
